GENERATION_PROJECT	build_year	gen_overnight_cost	gen_fixed_om	gen_storage_energy_overnight_cost
11246	2009	1200000.0	12000.0	.
11247	2009	1200000.0	12000.0	.
11248	2007	1200000.0	12000.0	.
11249	2008	1200000.0	12000.0	.
11250	2011	1200000.0	12000.0	.
11251	2010	1200000.0	12000.0	.
11252	2010	1200000.0	12000.0	.
11253	2008	1200000.0	12000.0	.
11254	2010	1200000.0	12000.0	.
11255	2007	1200000.0	12000.0	.
11256	2008	1200000.0	12000.0	.
11257	2011	1200000.0	12000.0	.
11258	2010	1200000.0	12000.0	.
11259	2008	1200000.0	12000.0	.
11260	2009	1200000.0	12000.0	.
11261	2008	1200000.0	12000.0	.
11262	2007	1200000.0	12000.0	.
11263	2007	1200000.0	12000.0	.
11264	2011	1200000.0	12000.0	.
11265	2011	1200000.0	12000.0	.
11266	2008	1200000.0	12000.0	.
11267	2007	1200000.0	12000.0	.
11268	2011	1200000.0	12000.0	.
11269	2006	1200000.0	12000.0	.
11270	2006	1200000.0	12000.0	.
11271	2008	1200000.0	12000.0	.
11272	2009	1200000.0	12000.0	.
11273	2007	1200000.0	12000.0	.
11274	2007	1200000.0	12000.0	.
11275	2008	1200000.0	12000.0	.
11276	2008	1200000.0	12000.0	.
11277	2011	1200000.0	12000.0	.
11278	2011	1200000.0	12000.0	.
11279	2007	1200000.0	12000.0	.
11280	2007	1200000.0	12000.0	.
11281	2010	1200000.0	12000.0	.
11282	2010	1200000.0	12000.0	.
11283	2010	1200000.0	12000.0	.
11284	2008	1200000.0	12000.0	.
11285	2010	1200000.0	12000.0	.
11286	2009	1200000.0	12000.0	.
11287	2007	1200000.0	12000.0	.
11288	2011	1200000.0	12000.0	.
11289	2012	1200000.0	12000.0	.
11290	2009	1200000.0	12000.0	.
11291	2005	1200000.0	12000.0	.
11292	2007	1200000.0	12000.0	.
11293	2010	1200000.0	12000.0	.
11294	2009	1200000.0	12000.0	.
11295	2009	1200000.0	12000.0	.
11296	2011	1200000.0	12000.0	.
11297	2011	1200000.0	12000.0	.
11298	2011	1200000.0	12000.0	.
11299	2011	1200000.0	12000.0	.
11300	2007	1200000.0	12000.0	.
11301	2011	1200000.0	12000.0	.
11302	2010	1200000.0	12000.0	.
11303	2011	1200000.0	12000.0	.
11304	2011	1200000.0	12000.0	.
11305	2010	1200000.0	12000.0	.
11306	2010	1200000.0	12000.0	.
11307	2010	1200000.0	12000.0	.
11308	2011	1200000.0	12000.0	.
11309	2006	1200000.0	12000.0	.
11310	2008	1200000.0	12000.0	.
11311	2008	1200000.0	12000.0	.
11312	2011	1200000.0	12000.0	.
11313	2011	1200000.0	12000.0	.
11314	2009	1200000.0	12000.0	.
11315	2010	1200000.0	12000.0	.
11316	2008	1200000.0	12000.0	.
11317	2008	1200000.0	12000.0	.
11318	2008	1200000.0	12000.0	.
11319	2011	1200000.0	12000.0	.
11320	2011	1200000.0	12000.0	.
11373	2007	1200000.0	12000.0	.
11374	2010	1200000.0	12000.0	.
11375	2010	1200000.0	12000.0	.
11376	2007	1200000.0	12000.0	.
11377	2000	1200000.0	12000.0	.
30001	1980	1100000.0	3300.0	.
30002	1980	1100000.0	3300.0	.
30003	1980	1100000.0	3300.0	.
30004	1980	1100000.0	3300.0	.
30005	1980	1100000.0	3300.0	.
30006	1980	1100000.0	3300.0	.
30007	1980	1100000.0	3300.0	.
30008	1980	1100000.0	3300.0	.
30009	1980	1100000.0	3300.0	.
30010	1980	1100000.0	3300.0	.
30011	1980	1100000.0	3300.0	.
30012	1980	1100000.0	3300.0	.
30013	1980	1100000.0	3300.0	.
30014	1980	1100000.0	3300.0	.
30015	1980	1100000.0	3300.0	.
30016	1980	1100000.0	3300.0	.
30017	1980	1100000.0	3300.0	.
30018	1980	1100000.0	3300.0	.
30019	1980	1100000.0	3300.0	.
30020	1980	1100000.0	3300.0	.
30021	1980	1100000.0	3300.0	.
30022	1980	1100000.0	3300.0	.
30023	1980	1100000.0	3300.0	.
30024	1980	1100000.0	3300.0	.
30025	1980	1100000.0	3300.0	.
30026	1980	1100000.0	3300.0	.
30027	1980	1100000.0	3300.0	.
30028	1980	1100000.0	3300.0	.
30029	1980	1100000.0	3300.0	.
30030	1980	1100000.0	3300.0	.
30031	1980	1100000.0	3300.0	.
30032	1981	1100000.0	3300.0	.
30033	1983	1100000.0	3300.0	.
30034	1984	1100000.0	3300.0	.
30035	1987	1100000.0	3300.0	.
30036	1988	1100000.0	3300.0	.
30037	1989	1100000.0	3300.0	.
30038	1990	1100000.0	3300.0	.
30039	1991	1100000.0	3300.0	.
30040	1992	1100000.0	3300.0	.
30041	1993	1100000.0	3300.0	.
30042	1994	1100000.0	3300.0	.
30043	1995	1100000.0	3300.0	.
30044	1996	1100000.0	3300.0	.
30045	1997	1100000.0	3300.0	.
30046	1998	1100000.0	3300.0	.
30047	2001	1100000.0	3300.0	.
30048	2002	1100000.0	3300.0	.
30049	2003	1100000.0	3300.0	.
30050	2004	1100000.0	3300.0	.
30051	2005	1100000.0	3300.0	.
30052	2006	1100000.0	3300.0	.
30053	2007	1100000.0	3300.0	.
30054	2008	1100000.0	3300.0	.
30055	2009	1100000.0	3300.0	.
30056	2010	1100000.0	3300.0	.
30057	1981	1100000.0	3300.0	.
30058	1982	1100000.0	3300.0	.
30059	1983	1100000.0	3300.0	.
30060	1984	1100000.0	3300.0	.
30061	1985	1100000.0	3300.0	.
30062	1986	1100000.0	3300.0	.
30063	1987	1100000.0	3300.0	.
30064	1988	1100000.0	3300.0	.
30065	1989	1100000.0	3300.0	.
30066	1990	1100000.0	3300.0	.
30067	1991	1100000.0	3300.0	.
30068	1992	1100000.0	3300.0	.
30069	1993	1100000.0	3300.0	.
30070	1994	1100000.0	3300.0	.
30071	1995	1100000.0	3300.0	.
30072	1996	1100000.0	3300.0	.
30073	1997	1100000.0	3300.0	.
30074	1998	1100000.0	3300.0	.
30075	1981	1100000.0	3300.0	.
30076	1982	1100000.0	3300.0	.
30077	1983	1100000.0	3300.0	.
30078	1984	1100000.0	3300.0	.
30079	1985	1100000.0	3300.0	.
30080	1986	1100000.0	3300.0	.
30081	1987	1100000.0	3300.0	.
30082	1988	1100000.0	3300.0	.
30083	1989	1100000.0	3300.0	.
30084	1990	1100000.0	3300.0	.
30085	1991	1100000.0	3300.0	.
30086	1992	1100000.0	3300.0	.
30087	1993	1100000.0	3300.0	.
30088	1994	1100000.0	3300.0	.
30089	1995	1100000.0	3300.0	.
30090	1996	1100000.0	3300.0	.
30091	1997	1100000.0	3300.0	.
30092	1998	1100000.0	3300.0	.
30093	1999	1100000.0	3300.0	.
30094	2000	1100000.0	3300.0	.
30095	2004	1100000.0	3300.0	.
30096	2005	1100000.0	3300.0	.
30097	2006	1100000.0	3300.0	.
30098	2007	1100000.0	3300.0	.
30099	2008	1100000.0	3300.0	.
30100	2009	1100000.0	3300.0	.
30101	2010	1100000.0	3300.0	.
30102	2005	1100000.0	3300.0	.
30103	1999	1100000.0	3300.0	.
30104	2000	1100000.0	3300.0	.
30105	2001	1100000.0	3300.0	.
30106	2002	1100000.0	3300.0	.
30107	2003	1100000.0	3300.0	.
30108	2006	1100000.0	3300.0	.
30109	1981	1100000.0	3300.0	.
30110	1982	1100000.0	3300.0	.
30111	1983	1100000.0	3300.0	.
30112	1984	1100000.0	3300.0	.
30113	1985	1100000.0	3300.0	.
30114	1986	1100000.0	3300.0	.
30115	1987	1100000.0	3300.0	.
30116	1988	1100000.0	3300.0	.
30117	1989	1100000.0	3300.0	.
30118	1990	1100000.0	3300.0	.
30119	1991	1100000.0	3300.0	.
30120	1992	1100000.0	3300.0	.
30121	1993	1100000.0	3300.0	.
30122	1994	1100000.0	3300.0	.
30123	1995	1100000.0	3300.0	.
30124	1996	1100000.0	3300.0	.
30125	1997	1100000.0	3300.0	.
30126	1998	1100000.0	3300.0	.
30127	1999	1100000.0	3300.0	.
30128	2000	1100000.0	3300.0	.
30129	2001	1100000.0	3300.0	.
30130	2002	1100000.0	3300.0	.
30131	2003	1100000.0	3300.0	.
30132	2004	1100000.0	3300.0	.
30133	2005	1100000.0	3300.0	.
30134	2006	1100000.0	3300.0	.
30135	2007	1100000.0	3300.0	.
30136	2008	1100000.0	3300.0	.
30137	2009	1100000.0	3300.0	.
30138	2010	1100000.0	3300.0	.
30139	1981	1100000.0	3300.0	.
30140	1982	1100000.0	3300.0	.
30141	1983	1100000.0	3300.0	.
30142	1984	1100000.0	3300.0	.
30143	1985	1100000.0	3300.0	.
30144	1986	1100000.0	3300.0	.
30145	1987	1100000.0	3300.0	.
30146	1988	1100000.0	3300.0	.
30147	1989	1100000.0	3300.0	.
30148	1990	1100000.0	3300.0	.
30149	1991	1100000.0	3300.0	.
30150	1992	1100000.0	3300.0	.
30151	1993	1100000.0	3300.0	.
30152	1994	1100000.0	3300.0	.
30153	1995	1100000.0	3300.0	.
30154	1996	1100000.0	3300.0	.
30155	1997	1100000.0	3300.0	.
30156	1998	1100000.0	3300.0	.
30157	1999	1100000.0	3300.0	.
30158	2000	1100000.0	3300.0	.
30159	2001	1100000.0	3300.0	.
30160	2002	1100000.0	3300.0	.
30161	2003	1100000.0	3300.0	.
30162	2004	1100000.0	3300.0	.
30163	2006	1100000.0	3300.0	.
30164	2007	1100000.0	3300.0	.
30165	2008	1100000.0	3300.0	.
30166	2009	1100000.0	3300.0	.
30167	2010	1100000.0	3300.0	.
30168	1981	1100000.0	3300.0	.
30169	1982	1100000.0	3300.0	.
30170	1983	1100000.0	3300.0	.
30171	1984	1100000.0	3300.0	.
30172	1985	1100000.0	3300.0	.
30173	1986	1100000.0	3300.0	.
30174	1987	1100000.0	3300.0	.
30175	1988	1100000.0	3300.0	.
30176	1989	1100000.0	3300.0	.
30177	1990	1100000.0	3300.0	.
30178	1991	1100000.0	3300.0	.
30179	1992	1100000.0	3300.0	.
30180	1993	1100000.0	3300.0	.
30181	1994	1100000.0	3300.0	.
30182	1995	1100000.0	3300.0	.
30183	1996	1100000.0	3300.0	.
30184	1997	1100000.0	3300.0	.
30185	1998	1100000.0	3300.0	.
30186	1999	1100000.0	3300.0	.
30187	2000	1100000.0	3300.0	.
30188	2001	1100000.0	3300.0	.
30189	2002	1100000.0	3300.0	.
30190	2003	1100000.0	3300.0	.
30191	2004	1100000.0	3300.0	.
30192	2005	1100000.0	3300.0	.
30193	2006	1100000.0	3300.0	.
30194	2007	1100000.0	3300.0	.
30195	2008	1100000.0	3300.0	.
30196	2009	1100000.0	3300.0	.
30197	2010	1100000.0	3300.0	.
30198	1981	1100000.0	3300.0	.
30199	1982	1100000.0	3300.0	.
30200	1983	1100000.0	3300.0	.
30201	1984	1100000.0	3300.0	.
30202	1985	1100000.0	3300.0	.
30203	1986	1100000.0	3300.0	.
30204	1987	1100000.0	3300.0	.
30205	1988	1100000.0	3300.0	.
30206	1989	1100000.0	3300.0	.
30207	1990	1100000.0	3300.0	.
30208	1991	1100000.0	3300.0	.
30209	1992	1100000.0	3300.0	.
30210	1993	1100000.0	3300.0	.
30211	1994	1100000.0	3300.0	.
30212	1995	1100000.0	3300.0	.
30213	1996	1100000.0	3300.0	.
30214	1997	1100000.0	3300.0	.
30215	1998	1100000.0	3300.0	.
30216	1999	1100000.0	3300.0	.
30217	2000	1100000.0	3300.0	.
30218	2001	1100000.0	3300.0	.
30219	2002	1100000.0	3300.0	.
30220	2003	1100000.0	3300.0	.
30221	2004	1100000.0	3300.0	.
30222	2005	1100000.0	3300.0	.
30223	2006	1100000.0	3300.0	.
30224	2007	1100000.0	3300.0	.
30225	2008	1100000.0	3300.0	.
30226	2009	1100000.0	3300.0	.
30227	2010	1100000.0	3300.0	.
30228	1981	1100000.0	3300.0	.
30229	1982	1100000.0	3300.0	.
30230	1983	1100000.0	3300.0	.
30231	1984	1100000.0	3300.0	.
30232	1985	1100000.0	3300.0	.
30233	1986	1100000.0	3300.0	.
30234	1987	1100000.0	3300.0	.
30235	1988	1100000.0	3300.0	.
30236	1989	1100000.0	3300.0	.
30237	1990	1100000.0	3300.0	.
30238	1991	1100000.0	3300.0	.
30239	1992	1100000.0	3300.0	.
30240	1993	1100000.0	3300.0	.
30241	1994	1100000.0	3300.0	.
30242	1995	1100000.0	3300.0	.
30243	1996	1100000.0	3300.0	.
30244	1997	1100000.0	3300.0	.
30245	1998	1100000.0	3300.0	.
30246	1999	1100000.0	3300.0	.
30247	2000	1100000.0	3300.0	.
30248	2001	1100000.0	3300.0	.
30249	2002	1100000.0	3300.0	.
30250	2003	1100000.0	3300.0	.
30251	2004	1100000.0	3300.0	.
30252	2005	1100000.0	3300.0	.
30253	2006	1100000.0	3300.0	.
30254	2007	1100000.0	3300.0	.
30255	2008	1100000.0	3300.0	.
30256	2009	1100000.0	3300.0	.
30257	2010	1100000.0	3300.0	.
30258	1981	1100000.0	3300.0	.
30259	1984	1100000.0	3300.0	.
30260	1987	1100000.0	3300.0	.
30261	1988	1100000.0	3300.0	.
30262	1989	1100000.0	3300.0	.
30263	1990	1100000.0	3300.0	.
30264	1991	1100000.0	3300.0	.
30265	1992	1100000.0	3300.0	.
30266	1993	1100000.0	3300.0	.
30267	1994	1100000.0	3300.0	.
30268	1995	1100000.0	3300.0	.
30269	1996	1100000.0	3300.0	.
30270	1997	1100000.0	3300.0	.
30271	1998	1100000.0	3300.0	.
30272	2007	1100000.0	3300.0	.
30273	2009	1100000.0	3300.0	.
30274	2010	1100000.0	3300.0	.
30275	1981	1100000.0	3300.0	.
30276	1982	1100000.0	3300.0	.
30277	1983	1100000.0	3300.0	.
30278	1984	1100000.0	3300.0	.
30279	1986	1100000.0	3300.0	.
30280	1987	1100000.0	3300.0	.
30281	1988	1100000.0	3300.0	.
30282	1989	1100000.0	3300.0	.
30283	1990	1100000.0	3300.0	.
30284	1991	1100000.0	3300.0	.
30285	1992	1100000.0	3300.0	.
30286	1993	1100000.0	3300.0	.
30287	1994	1100000.0	3300.0	.
30288	1995	1100000.0	3300.0	.
30289	1996	1100000.0	3300.0	.
30290	1997	1100000.0	3300.0	.
30291	1998	1100000.0	3300.0	.
30292	1999	1100000.0	3300.0	.
30293	2000	1100000.0	3300.0	.
30294	2002	1100000.0	3300.0	.
30295	2003	1100000.0	3300.0	.
30296	2004	1100000.0	3300.0	.
30297	2006	1100000.0	3300.0	.
30298	2008	1100000.0	3300.0	.
30299	2009	1100000.0	3300.0	.
30300	1981	1100000.0	3300.0	.
30301	1982	1100000.0	3300.0	.
30302	1983	1100000.0	3300.0	.
30303	1984	1100000.0	3300.0	.
30304	1986	1100000.0	3300.0	.
30305	1987	1100000.0	3300.0	.
30306	1988	1100000.0	3300.0	.
30307	1989	1100000.0	3300.0	.
30308	1990	1100000.0	3300.0	.
30309	1991	1100000.0	3300.0	.
30310	1992	1100000.0	3300.0	.
30311	1993	1100000.0	3300.0	.
30312	1994	1100000.0	3300.0	.
30313	1995	1100000.0	3300.0	.
30314	1996	1100000.0	3300.0	.
30315	1997	1100000.0	3300.0	.
30316	1998	1100000.0	3300.0	.
30317	2005	1100000.0	3300.0	.
30318	2007	1100000.0	3300.0	.
30319	2008	1100000.0	3300.0	.
30320	1981	1100000.0	3300.0	.
30321	1983	1100000.0	3300.0	.
30322	1984	1100000.0	3300.0	.
30323	1986	1100000.0	3300.0	.
30324	1987	1100000.0	3300.0	.
30325	1988	1100000.0	3300.0	.
30326	1989	1100000.0	3300.0	.
30327	1990	1100000.0	3300.0	.
30328	1991	1100000.0	3300.0	.
30329	1992	1100000.0	3300.0	.
30330	1993	1100000.0	3300.0	.
30331	1994	1100000.0	3300.0	.
30332	1995	1100000.0	3300.0	.
30333	1996	1100000.0	3300.0	.
30334	1997	1100000.0	3300.0	.
30335	1998	1100000.0	3300.0	.
30336	1999	1100000.0	3300.0	.
30337	2000	1100000.0	3300.0	.
30338	2001	1100000.0	3300.0	.
30339	2002	1100000.0	3300.0	.
30340	2003	1100000.0	3300.0	.
30341	2005	1100000.0	3300.0	.
30342	2007	1100000.0	3300.0	.
30343	2008	1100000.0	3300.0	.
30344	2009	1100000.0	3300.0	.
30345	1981	1100000.0	3300.0	.
30346	1982	1100000.0	3300.0	.
30347	1983	1100000.0	3300.0	.
30348	1984	1100000.0	3300.0	.
30349	1985	1100000.0	3300.0	.
30350	1986	1100000.0	3300.0	.
30351	1987	1100000.0	3300.0	.
30352	1988	1100000.0	3300.0	.
30353	1989	1100000.0	3300.0	.
30354	1990	1100000.0	3300.0	.
30355	1991	1100000.0	3300.0	.
30356	1992	1100000.0	3300.0	.
30357	1993	1100000.0	3300.0	.
30358	1994	1100000.0	3300.0	.
30359	1995	1100000.0	3300.0	.
30360	1996	1100000.0	3300.0	.
30361	1997	1100000.0	3300.0	.
30362	1998	1100000.0	3300.0	.
30363	1999	1100000.0	3300.0	.
30364	2000	1100000.0	3300.0	.
30365	2001	1100000.0	3300.0	.
30366	2002	1100000.0	3300.0	.
30367	2003	1100000.0	3300.0	.
30368	2004	1100000.0	3300.0	.
30369	2005	1100000.0	3300.0	.
30370	2006	1100000.0	3300.0	.
30371	2007	1100000.0	3300.0	.
30372	2008	1100000.0	3300.0	.
30373	2009	1100000.0	3300.0	.
30374	2010	1100000.0	3300.0	.
30375	1981	1100000.0	3300.0	.
30376	1982	1100000.0	3300.0	.
30377	1983	1100000.0	3300.0	.
30378	1984	1100000.0	3300.0	.
30379	1985	1100000.0	3300.0	.
30380	1986	1100000.0	3300.0	.
30381	1987	1100000.0	3300.0	.
30382	1988	1100000.0	3300.0	.
30383	1989	1100000.0	3300.0	.
30384	1990	1100000.0	3300.0	.
30385	1991	1100000.0	3300.0	.
30386	1992	1100000.0	3300.0	.
30387	1993	1100000.0	3300.0	.
30388	1994	1100000.0	3300.0	.
30389	1995	1100000.0	3300.0	.
30390	1996	1100000.0	3300.0	.
30391	1997	1100000.0	3300.0	.
30392	1998	1100000.0	3300.0	.
30393	1999	1100000.0	3300.0	.
30394	2000	1100000.0	3300.0	.
30395	2001	1100000.0	3300.0	.
30396	2002	1100000.0	3300.0	.
30397	2003	1100000.0	3300.0	.
30398	2004	1100000.0	3300.0	.
30399	2005	1100000.0	3300.0	.
30400	2006	1100000.0	3300.0	.
30401	2007	1100000.0	3300.0	.
30402	2008	1100000.0	3300.0	.
30403	2009	1100000.0	3300.0	.
30404	2010	1100000.0	3300.0	.
30405	2001	1100000.0	3300.0	.
30406	2002	1100000.0	3300.0	.
30407	2003	1100000.0	3300.0	.
30408	2005	1100000.0	3300.0	.
30409	2008	1100000.0	3300.0	.
30410	1981	1100000.0	3300.0	.
30411	1982	1100000.0	3300.0	.
30412	1983	1100000.0	3300.0	.
30413	1984	1100000.0	3300.0	.
30414	1985	1100000.0	3300.0	.
30415	1986	1100000.0	3300.0	.
30416	1987	1100000.0	3300.0	.
30417	1988	1100000.0	3300.0	.
30418	1989	1100000.0	3300.0	.
30419	1990	1100000.0	3300.0	.
30420	1991	1100000.0	3300.0	.
30421	1992	1100000.0	3300.0	.
30422	1993	1100000.0	3300.0	.
30423	1994	1100000.0	3300.0	.
30424	1995	1100000.0	3300.0	.
30425	1996	1100000.0	3300.0	.
30426	1997	1100000.0	3300.0	.
30427	1998	1100000.0	3300.0	.
30428	1999	1100000.0	3300.0	.
30429	2000	1100000.0	3300.0	.
30430	2001	1100000.0	3300.0	.
30431	2002	1100000.0	3300.0	.
30432	2003	1100000.0	3300.0	.
30433	2004	1100000.0	3300.0	.
30434	2005	1100000.0	3300.0	.
30435	2006	1100000.0	3300.0	.
30436	2007	1100000.0	3300.0	.
30437	2008	1100000.0	3300.0	.
30438	2009	1100000.0	3300.0	.
30439	2010	1100000.0	3300.0	.
30440	1981	1100000.0	3300.0	.
30441	1982	1100000.0	3300.0	.
30442	1983	1100000.0	3300.0	.
30443	1984	1100000.0	3300.0	.
30444	1985	1100000.0	3300.0	.
30445	1986	1100000.0	3300.0	.
30446	1987	1100000.0	3300.0	.
30447	1988	1100000.0	3300.0	.
30448	1989	1100000.0	3300.0	.
30449	1990	1100000.0	3300.0	.
30450	1991	1100000.0	3300.0	.
30451	1992	1100000.0	3300.0	.
30452	1993	1100000.0	3300.0	.
30453	1994	1100000.0	3300.0	.
30454	1995	1100000.0	3300.0	.
30455	1996	1100000.0	3300.0	.
30456	1997	1100000.0	3300.0	.
30457	1998	1100000.0	3300.0	.
30458	1999	1100000.0	3300.0	.
30459	2000	1100000.0	3300.0	.
30460	2001	1100000.0	3300.0	.
30461	2002	1100000.0	3300.0	.
30462	2003	1100000.0	3300.0	.
30463	2005	1100000.0	3300.0	.
30464	2006	1100000.0	3300.0	.
30465	2007	1100000.0	3300.0	.
30466	2010	1100000.0	3300.0	.
30467	1981	1100000.0	3300.0	.
30468	1982	1100000.0	3300.0	.
30469	1983	1100000.0	3300.0	.
30470	1984	1100000.0	3300.0	.
30471	1985	1100000.0	3300.0	.
30472	1986	1100000.0	3300.0	.
30473	1987	1100000.0	3300.0	.
30474	1988	1100000.0	3300.0	.
30475	1989	1100000.0	3300.0	.
30476	1990	1100000.0	3300.0	.
30477	1991	1100000.0	3300.0	.
30478	1992	1100000.0	3300.0	.
30479	1993	1100000.0	3300.0	.
30480	1994	1100000.0	3300.0	.
30481	1995	1100000.0	3300.0	.
30482	1996	1100000.0	3300.0	.
30483	1997	1100000.0	3300.0	.
30484	1998	1100000.0	3300.0	.
30485	1999	1100000.0	3300.0	.
30486	2000	1100000.0	3300.0	.
30487	2001	1100000.0	3300.0	.
30488	2002	1100000.0	3300.0	.
30489	2003	1100000.0	3300.0	.
30490	2008	1100000.0	3300.0	.
30491	2009	1100000.0	3300.0	.
30492	1987	1100000.0	3300.0	.
30493	1988	1100000.0	3300.0	.
30494	1992	1100000.0	3300.0	.
30495	1993	1100000.0	3300.0	.
30496	1994	1100000.0	3300.0	.
30497	1995	1100000.0	3300.0	.
30498	1996	1100000.0	3300.0	.
30499	1997	1100000.0	3300.0	.
30500	1998	1100000.0	3300.0	.
30501	2004	1100000.0	3300.0	.
30502	2005	1100000.0	3300.0	.
30503	1981	1100000.0	3300.0	.
30504	1982	1100000.0	3300.0	.
30505	1983	1100000.0	3300.0	.
30506	1984	1100000.0	3300.0	.
30507	1985	1100000.0	3300.0	.
30508	1986	1100000.0	3300.0	.
30509	1987	1100000.0	3300.0	.
30510	1988	1100000.0	3300.0	.
30511	1989	1100000.0	3300.0	.
30512	1990	1100000.0	3300.0	.
30513	1991	1100000.0	3300.0	.
30514	1992	1100000.0	3300.0	.
30515	1993	1100000.0	3300.0	.
30516	1994	1100000.0	3300.0	.
30517	1995	1100000.0	3300.0	.
30518	1996	1100000.0	3300.0	.
30519	1997	1100000.0	3300.0	.
30520	1998	1100000.0	3300.0	.
30521	1999	1100000.0	3300.0	.
30522	2000	1100000.0	3300.0	.
30523	2001	1100000.0	3300.0	.
30524	2002	1100000.0	3300.0	.
30525	2003	1100000.0	3300.0	.
30526	2004	1100000.0	3300.0	.
30527	2005	1100000.0	3300.0	.
30528	2006	1100000.0	3300.0	.
30529	2007	1100000.0	3300.0	.
30530	2008	1100000.0	3300.0	.
30531	2009	1100000.0	3300.0	.
30532	2010	1100000.0	3300.0	.
30533	1981	1100000.0	3300.0	.
30534	1982	1100000.0	3300.0	.
30535	1983	1100000.0	3300.0	.
30536	1984	1100000.0	3300.0	.
30537	1985	1100000.0	3300.0	.
30538	1986	1100000.0	3300.0	.
30539	1987	1100000.0	3300.0	.
30540	1988	1100000.0	3300.0	.
30541	1989	1100000.0	3300.0	.
30542	1990	1100000.0	3300.0	.
30543	1991	1100000.0	3300.0	.
30544	1992	1100000.0	3300.0	.
30545	1993	1100000.0	3300.0	.
30546	1994	1100000.0	3300.0	.
30547	1995	1100000.0	3300.0	.
30548	1996	1100000.0	3300.0	.
30549	1997	1100000.0	3300.0	.
30550	1998	1100000.0	3300.0	.
30551	1999	1100000.0	3300.0	.
30552	2000	1100000.0	3300.0	.
30553	2004	1100000.0	3300.0	.
30554	2005	1100000.0	3300.0	.
30555	2006	1100000.0	3300.0	.
30556	2008	1100000.0	3300.0	.
30557	2009	1100000.0	3300.0	.
30558	2010	1100000.0	3300.0	.
30559	2005	1100000.0	3300.0	.
30560	2006	1100000.0	3300.0	.
30561	2007	1100000.0	3300.0	.
30562	2010	1100000.0	3300.0	.
30563	1981	1100000.0	3300.0	.
30564	1987	1100000.0	3300.0	.
30565	1988	1100000.0	3300.0	.
30566	1989	1100000.0	3300.0	.
30567	1991	1100000.0	3300.0	.
30568	1992	1100000.0	3300.0	.
30569	1993	1100000.0	3300.0	.
30570	1994	1100000.0	3300.0	.
30571	1995	1100000.0	3300.0	.
30572	1996	1100000.0	3300.0	.
30573	1997	1100000.0	3300.0	.
30574	1998	1100000.0	3300.0	.
30575	1999	1100000.0	3300.0	.
30576	2000	1100000.0	3300.0	.
30577	2006	1100000.0	3300.0	.
30578	2009	1100000.0	3300.0	.
30579	2010	1100000.0	3300.0	.
30580	1981	1100000.0	3300.0	.
30581	1982	1100000.0	3300.0	.
30582	1983	1100000.0	3300.0	.
30583	1984	1100000.0	3300.0	.
30584	1985	1100000.0	3300.0	.
30585	1986	1100000.0	3300.0	.
30586	1987	1100000.0	3300.0	.
30587	1988	1100000.0	3300.0	.
30588	1989	1100000.0	3300.0	.
30589	1990	1100000.0	3300.0	.
30590	1991	1100000.0	3300.0	.
30591	1992	1100000.0	3300.0	.
30592	1993	1100000.0	3300.0	.
30593	1994	1100000.0	3300.0	.
30594	1995	1100000.0	3300.0	.
30595	1996	1100000.0	3300.0	.
30596	1997	1100000.0	3300.0	.
30597	1998	1100000.0	3300.0	.
30598	1999	1100000.0	3300.0	.
30599	2000	1100000.0	3300.0	.
30600	2001	1100000.0	3300.0	.
30601	2002	1100000.0	3300.0	.
30602	2003	1100000.0	3300.0	.
30603	2004	1100000.0	3300.0	.
30604	2005	1100000.0	3300.0	.
30605	2006	1100000.0	3300.0	.
30606	2007	1100000.0	3300.0	.
30607	2008	1100000.0	3300.0	.
30608	2009	1100000.0	3300.0	.
30609	2010	1100000.0	3300.0	.
30610	1999	1100000.0	3300.0	.
30611	2000	1100000.0	3300.0	.
30612	2001	1100000.0	3300.0	.
30613	2002	1100000.0	3300.0	.
30614	2003	1100000.0	3300.0	.
30615	2006	1100000.0	3300.0	.
30616	2010	1100000.0	3300.0	.
30617	1981	1100000.0	3300.0	.
30618	1982	1100000.0	3300.0	.
30619	1983	1100000.0	3300.0	.
30620	1984	1100000.0	3300.0	.
30621	1986	1100000.0	3300.0	.
30622	1987	1100000.0	3300.0	.
30623	1988	1100000.0	3300.0	.
30624	1989	1100000.0	3300.0	.
30625	1990	1100000.0	3300.0	.
30626	1991	1100000.0	3300.0	.
30627	1992	1100000.0	3300.0	.
30628	1993	1100000.0	3300.0	.
30629	1994	1100000.0	3300.0	.
30630	1995	1100000.0	3300.0	.
30631	1996	1100000.0	3300.0	.
30632	1997	1100000.0	3300.0	.
30633	1998	1100000.0	3300.0	.
30634	1999	1100000.0	3300.0	.
30635	2000	1100000.0	3300.0	.
30636	2001	1100000.0	3300.0	.
30637	2002	1100000.0	3300.0	.
30638	2003	1100000.0	3300.0	.
30639	2005	1100000.0	3300.0	.
30640	2006	1100000.0	3300.0	.
30641	2007	1100000.0	3300.0	.
30642	2008	1100000.0	3300.0	.
30643	2009	1100000.0	3300.0	.
30644	2010	1100000.0	3300.0	.
30645	1981	1100000.0	3300.0	.
30646	1982	1100000.0	3300.0	.
30647	1983	1100000.0	3300.0	.
30648	1984	1100000.0	3300.0	.
30649	1985	1100000.0	3300.0	.
30650	1986	1100000.0	3300.0	.
30651	1987	1100000.0	3300.0	.
30652	1988	1100000.0	3300.0	.
30653	1989	1100000.0	3300.0	.
30654	1990	1100000.0	3300.0	.
