GEN_TP_FUELS_1	GEN_TP_FUELS_2	GEN_TP_FUELS_3	GenFuelUseRate
81617	116921	Coal	2547.389775722143
81617	116925	Coal	2547.389775722139
81617	161653	Coal	2547.389775722143
81617	251510	Coal	2547.389775722139
81617	161505	Coal	2547.389775722147
81617	251282	Coal	2547.389775722147
81617	206162	Coal	2547.3897757221434
81617	251514	Coal	2547.389775722143
81617	206166	Coal	2547.389775722147
81617	161657	Coal	2547.389775722147
81617	70873	Coal	2547.389775722143
81617	206170	Coal	2547.389775722147
81617	70877	Coal	2547.389775722139
81617	206174	Coal	2547.389775722147
81617	161509	Coal	2547.389775722147
81617	70881	Coal	2547.389775722143
81617	206178	Coal	2547.389775722139
81617	70885	Coal	2547.389775722143
81617	206182	Coal	2547.389775722147
81617	251518	Coal	2547.389775722143
81617	70889	Coal	2547.3897757221434
81617	251498	Coal	2547.389775722143
81617	70893	Coal	2547.389775722139
81617	251502	Coal	2547.389775722143
81617	161661	Coal	2547.389775722143
81617	116977	Coal	2547.389775722139
81617	206450	Coal	2547.389775722139
81617	116981	Coal	2547.389775722147
81617	206454	Coal	2547.389775722143
81617	116905	Coal	2547.389775722147
81617	116985	Coal	2547.389775722147
81617	206458	Coal	2547.389775722147
81617	116989	Coal	2547.389775722143
81617	206462	Coal	2547.389775722139
81618	116993	Coal	2759.371761443407
81618	206466	Coal	2759.371761443399
81618	161517	Coal	2759.371761443399
81618	116997	Coal	2759.371761443399
81618	206470	Coal	2759.371761443405
81618	161645	Coal	2759.371761443399
81618	161513	Coal	2759.371761443399
81618	116909	Coal	2759.371761443407
81618	161641	Coal	2759.371761443399
81618	251506	Coal	2759.371761443407
81618	251286	Coal	2759.371761443407
81618	161497	Coal	2759.371761443405
81618	71065	Coal	2759.371761443407
81618	251290	Coal	2759.371761443406
81618	71069	Coal	2759.371761443405
81618	251294	Coal	2759.371761443407
81618	71073	Coal	2759.3717614434063
81618	251298	Coal	2759.371761443405
81618	71077	Coal	2759.371761443405
81618	251302	Coal	2759.371761443406
81618	161649	Coal	2759.371761443399
81618	71081	Coal	2759.371761443405
81618	71085	Coal	2759.3717614434063
81618	161501	Coal	2759.371761443399
81618	116913	Coal	2759.371761443407
81618	116917	Coal	2759.371761443399
81618	116921	Coal	2759.371761443405
81618	116925	Coal	2759.371761443399
81618	161653	Coal	2759.371761443407
81618	251510	Coal	2759.371761443405
81618	161505	Coal	2759.371761443407
81618	251282	Coal	2759.371761443399
81618	206162	Coal	2759.371761443406
81618	251514	Coal	2759.3717614434063
81618	206166	Coal	2759.371761443406
81618	161657	Coal	2759.371761443407
81618	70873	Coal	2759.371761443405
81618	206170	Coal	2759.371761443407
81618	70877	Coal	2759.371761443407
81618	206174	Coal	2759.371761443407
81618	161509	Coal	2759.371761443407
81618	70881	Coal	2759.371761443407
81618	206178	Coal	2759.371761443407
81618	70885	Coal	2759.371761443406
81618	206182	Coal	2759.371761443399
81618	251518	Coal	2759.371761443405
81618	70889	Coal	2759.371761443407
81618	251498	Coal	2759.371761443405
81618	70893	Coal	2759.3717614434063
81618	251502	Coal	2759.371761443405
81618	161661	Coal	2759.3717614434063
81618	116977	Coal	2759.371761443407
81618	206450	Coal	2759.371761443407
81618	116981	Coal	2759.371761443407
81618	206454	Coal	2759.3717614434063
81618	116905	Coal	2759.371761443399
81618	116985	Coal	2759.371761443399
81618	206458	Coal	2759.371761443407
81618	116989	Coal	2759.371761443407
81618	206462	Coal	2759.371761443407
81619	116993	Coal	2275.144827586347
81619	206466	Coal	2275.144827586347
81619	161517	Coal	2275.144827586347
81619	116997	Coal	2275.144827586347
81619	206470	Coal	2275.1448275863513
81619	161645	Coal	2275.1448275863554
81619	161513	Coal	2275.1448275863513
81619	116909	Coal	2275.1448275863554
81619	161641	Coal	2275.1448275863554
81619	251506	Coal	2275.144827586347
81619	251286	Coal	2275.1448275863513
81619	161497	Coal	2275.144827586351
81619	71065	Coal	2275.1448275863504
81619	251290	Coal	2275.144827586351
81619	71069	Coal	2275.1448275863513
81619	251294	Coal	2275.144827586347
81619	71073	Coal	2275.1448275863513
81619	251298	Coal	2275.1448275863513
81619	71077	Coal	2275.1448275863513
81619	251302	Coal	2275.144827586347
81619	161649	Coal	2275.1448275863554
81619	71081	Coal	2275.1448275863513
81619	71085	Coal	2275.1448275863513
81619	161501	Coal	2275.144827586347
81619	116913	Coal	2275.144827586347
81619	116917	Coal	2275.1448275863513
81619	116921	Coal	2275.1448275863513
81619	116925	Coal	2275.1448275863554
81619	161653	Coal	2275.1448275863513
81619	251510	Coal	2275.1448275863513
81619	161505	Coal	2275.144827586347
81619	251282	Coal	2275.1448275863513
81619	206162	Coal	2275.1448275863513
81619	251514	Coal	2275.1448275863513
81619	206166	Coal	2275.144827586351
81619	161657	Coal	2275.1448275863554
81619	70873	Coal	2275.144827586347
81619	206170	Coal	2275.144827586347
81619	70877	Coal	2275.144827586347
81619	206174	Coal	2275.1448275863513
81619	161509	Coal	2275.1448275863513
81619	70881	Coal	2275.1448275863513
81619	206178	Coal	2275.1448275863513
81619	70885	Coal	2275.1448275863513
81619	206182	Coal	2275.144827586347
81619	251518	Coal	2275.144827586349
81619	70889	Coal	2275.1448275863504
81619	251498	Coal	2275.1448275863513
81619	70893	Coal	2275.1448275863513
81619	251502	Coal	2275.1448275863513
81619	161661	Coal	2275.144827586347
81619	116977	Coal	2275.144827586347
81619	206450	Coal	2275.1448275863513
81619	116981	Coal	2275.1448275863554
81619	206454	Coal	2275.1448275863513
81619	116905	Coal	2275.1448275863554
81619	116985	Coal	2275.144827586351
81619	206458	Coal	2275.144827586347
81619	116989	Coal	2275.1448275863554
81619	206462	Coal	2275.144827586347
81620	116993	Coal	4676.552104680095
81620	206466	Coal	4676.552104680095
81620	161517	Coal	4676.552104680095
81620	116997	Coal	4676.552104680095
81620	206470	Coal	4676.552104680095
81620	161645	Coal	4676.552104680095
81620	161513	Coal	4676.552104680095
81620	116909	Coal	4676.552104680095
81620	161641	Coal	4676.552104680097
81620	251506	Coal	4676.552104680095
81620	251286	Coal	4676.552104680095
81620	161497	Coal	4676.552104680095
81620	71065	Coal	4676.552104680095
81620	251290	Coal	4676.552104680095
81620	71069	Coal	4676.552104680095
81620	251294	Coal	4676.552104680095
81620	71073	Coal	4676.552104680095
81620	251298	Coal	4676.552104680095
81620	71077	Coal	4676.552104680095
81620	251302	Coal	4676.552104680095
81620	161649	Coal	4676.552104680095
81620	71081	Coal	4676.552104680095
81620	71085	Coal	4676.55210468009
81620	161501	Coal	4676.552104680095
81620	116913	Coal	4676.552104680095
81620	116917	Coal	4676.552104680095
81620	116921	Coal	4676.552104680095
81620	116925	Coal	4676.552104680095
81620	161653	Coal	4676.552104680095
81620	251510	Coal	4676.552104680092
81620	161505	Coal	4676.552104680095
81620	251282	Coal	4676.552104680095
81620	206162	Coal	4676.552104680095
81620	251514	Coal	4676.552104680095
81620	206166	Coal	4676.552104680093
81620	161657	Coal	4676.552104680095
81620	70873	Coal	4676.552104680095
81620	206170	Coal	4676.552104680095
81620	70877	Coal	4676.552104680095
81620	206174	Coal	4676.552104680095
81620	161509	Coal	4676.552104680095
81620	70881	Coal	4676.552104680095
81620	206178	Coal	4676.552104680095
81620	70885	Coal	4676.552104680096
81620	206182	Coal	4676.552104680095
81620	251518	Coal	4676.552104680095
81620	70889	Coal	4676.552104680095
81620	251498	Coal	4676.552104680095
81620	70893	Coal	4676.552104680095
81620	251502	Coal	4676.552104680095
81620	161661	Coal	4676.552104680095
81620	116977	Coal	4676.552104680095
81620	206450	Coal	4676.552104680095
81620	116981	Coal	4676.552104680095
81620	206454	Coal	4676.552104680095
81620	116905	Coal	4676.552104680095
81620	116985	Coal	4676.552104680095
81620	206458	Coal	4676.552104680095
81620	116989	Coal	4676.552104680095
81620	206462	Coal	4676.552104680095
81621	116993	Coal	771.0418227438579
81621	206466	Coal	771.0418227438558
81621	161517	Coal	771.0418227438599
81621	116997	Coal	771.0418227438589
81621	206470	Coal	771.041822743864
81621	161645	Coal	771.041822743864
81621	161513	Coal	771.0418227438599
81621	116909	Coal	771.041822743864
81621	161641	Coal	771.0418227438599
81621	251506	Coal	771.0418227438583
81621	251286	Coal	771.0418227438579
81621	161497	Coal	771.041822743864
81621	71065	Coal	771.0418227438558
81621	251290	Coal	771.0418227438579
81621	71069	Coal	771.0418227438583
81621	251294	Coal	771.041822743864
81621	71073	Coal	771.0418227438579
81621	251298	Coal	771.0418227438589
81621	71077	Coal	771.0418227438579
81621	251302	Coal	771.0418227438558
81621	161649	Coal	771.0418227438583
81621	71081	Coal	771.0418227438579
81621	71085	Coal	771.0418227438579
81621	161501	Coal	771.0418227438599
81621	116913	Coal	771.041822743864
81621	116917	Coal	771.0418227438579
81621	116921	Coal	771.0418227438579
81621	116925	Coal	771.0418227438579
81621	161653	Coal	771.0418227438599
81621	251510	Coal	771.0418227438599
81621	161505	Coal	771.041822743864
81621	251282	Coal	771.0418227438579
81621	206162	Coal	771.0418227438579
81621	251514	Coal	771.0418227438579
81621	206166	Coal	771.0418227438579
81621	161657	Coal	771.0418227438599
81621	70873	Coal	771.0418227438558
81621	206170	Coal	771.041822743864
81621	70877	Coal	771.041822743864
81621	206174	Coal	771.0418227438579
81621	161509	Coal	771.0418227438599
81621	70881	Coal	771.0418227438579
81621	206178	Coal	771.0418227438558
81621	70885	Coal	771.0418227438599
81621	206182	Coal	771.041822743864
81621	251518	Coal	771.0418227438579
81621	70889	Coal	771.0418227438579
81621	251498	Coal	771.0418227438599
81621	70893	Coal	771.0418227438579
81621	251502	Coal	771.0418227438599
81621	161661	Coal	771.0418227438558
81621	116977	Coal	771.0418227438579
81621	206450	Coal	771.0418227438579
81621	116981	Coal	771.0418227438558
81621	206454	Coal	771.0418227438599
81621	116905	Coal	771.0418227438579
81621	116985	Coal	771.0418227438579
81621	206458	Coal	771.0418227438579
81621	116989	Coal	771.0418227438558
81621	206462	Coal	771.0418227438589
81622	116993	Coal	7367.58563378099
81622	206466	Coal	7367.58563378099
81622	161517	Coal	7367.58563378099
81622	116997	Coal	7367.58563378099
81622	206470	Coal	7367.58563378099
81622	161645	Coal	7367.585633780989
81622	161513	Coal	7367.585633780986
81622	116909	Coal	7367.58563378099
81622	161641	Coal	7367.58563378099
81622	251506	Coal	7367.585633780989
81622	251286	Coal	7367.585633780988
81622	161497	Coal	7367.58563378099
81622	71065	Coal	7367.58563378099
81622	251290	Coal	7367.58563378099
81622	71069	Coal	7367.58563378099
81622	251294	Coal	7367.585633780986
81622	71073	Coal	7367.585633780988
81622	251298	Coal	7367.58563378099
81622	71077	Coal	7367.585633780988
81622	251302	Coal	7367.58563378099
81622	161649	Coal	7367.58563378099
81622	71081	Coal	7367.585633780988
81622	71085	Coal	7367.585633780988
81622	161501	Coal	7367.585633780986
81622	116913	Coal	7367.58563378099
81622	116917	Coal	7367.58563378099
81622	116921	Coal	7367.58563378099
81622	116925	Coal	7367.585633780988
81622	161653	Coal	7367.58563378099
81622	251510	Coal	7367.58563378099
81622	161505	Coal	7367.58563378099
81622	251282	Coal	7367.58563378099
81622	206162	Coal	7367.58563378099
81622	251514	Coal	7367.58563378099
81622	206166	Coal	7367.585633780988
81622	161657	Coal	7367.585633780986
81622	70873	Coal	7367.58563378099
81622	206170	Coal	7367.585633780989
81622	70877	Coal	7367.58563378099
81622	206174	Coal	7367.58563378099
81622	161509	Coal	7367.585633780989
81622	70881	Coal	7367.585633780988
81622	206178	Coal	7367.58563378099
81622	70885	Coal	7367.585633780988
81622	206182	Coal	7367.58563378099
81622	251518	Coal	7367.58563378099
81622	70889	Coal	7367.58563378099
81622	251498	Coal	7367.58563378099
81622	70893	Coal	7367.58563378099
81622	251502	Coal	7367.58563378099
81622	161661	Coal	7367.58563378099
81622	116977	Coal	7367.585633780988
81622	206450	Coal	7367.58563378099
81622	116981	Coal	7367.58563378099
81622	206454	Coal	7367.58563378099
81622	116905	Coal	7367.58563378099
81622	116985	Coal	7367.585633780988
81622	206458	Coal	7367.585633780988
81622	116989	Coal	7367.58563378099
81622	206462	Coal	7367.58563378099
81623	116993	Coal	5177.851750969664
81623	206466	Coal	5177.851750969659
81623	161517	Coal	5177.851750969659
81623	116997	Coal	5177.851750969659
81623	206470	Coal	5177.851750969662
81623	161645	Coal	5177.851750969659
81623	161513	Coal	5177.851750969659
81623	116909	Coal	5177.851750969659
81623	161641	Coal	5177.851750969664
81623	251506	Coal	5177.851750969659
81623	251286	Coal	5177.851750969659
81623	161497	Coal	5177.851750969659
81623	71065	Coal	5177.851750969659
81623	251290	Coal	5177.851750969664
81623	71069	Coal	5177.851750969659
81623	251294	Coal	5177.851750969662
81623	71073	Coal	5177.851750969659
81623	251298	Coal	5177.851750969662
81623	71077	Coal	5177.851750969659
81623	251302	Coal	5177.851750969659
81623	161649	Coal	5177.851750969659
81623	71081	Coal	5177.851750969659
81623	71085	Coal	5177.851750969664
81623	161501	Coal	5177.851750969659
81623	116913	Coal	5177.851750969659
81623	116917	Coal	5177.851750969659
81623	116921	Coal	5177.851750969659
81623	116925	Coal	5177.851750969664
81623	161653	Coal	5177.851750969664
81623	251510	Coal	5177.851750969662
81623	161505	Coal	5177.851750969659
81623	251282	Coal	5177.851750969659
81623	206162	Coal	5177.851750969664
81623	251514	Coal	5177.851750969659
81623	206166	Coal	5177.851750969664
81623	161657	Coal	5177.851750969659
81623	70873	Coal	5177.851750969659
81623	206170	Coal	5177.851750969664
81623	70877	Coal	5177.851750969662
81623	206174	Coal	5177.851750969662
81623	161509	Coal	5177.851750969659
81623	70881	Coal	5177.851750969664
81623	206178	Coal	5177.851750969659
81623	70885	Coal	5177.851750969659
81623	206182	Coal	5177.851750969659
81623	251518	Coal	5177.851750969659
81623	70889	Coal	5177.851750969659
81623	251498	Coal	5177.851750969659
81623	70893	Coal	5177.851750969659
81623	251502	Coal	5177.851750969662
81623	161661	Coal	5177.851750969661
81623	116977	Coal	5177.851750969664
81623	206450	Coal	5177.851750969664
81623	116981	Coal	5177.851750969659
81623	206454	Coal	5177.851750969659
81623	116905	Coal	5177.851750969664
81623	116985	Coal	5177.851750969659
81623	206458	Coal	5177.851750969659
81623	116989	Coal	5177.851750969659
81623	206462	Coal	5177.851750969664
81624	116993	Coal	8624.837395162733
81624	206466	Coal	8624.837395162733
81624	161517	Coal	8624.837395162733
81624	116997	Coal	8624.837395162733
81624	206470	Coal	8624.837395162733
81624	161645	Coal	8624.837395162733
81624	161513	Coal	8624.837395162733
81624	116909	Coal	8624.837395162733
81624	161641	Coal	8624.837395162733
81624	251506	Coal	8624.83739516273
81624	251286	Coal	8624.837395162733
81624	161497	Coal	8624.837395162733
81624	71065	Coal	8624.83739516273
81624	251290	Coal	8624.837395162733
81624	71069	Coal	8624.837395162733
81624	251294	Coal	8624.837395162733
81624	71073	Coal	8624.837395162733
81624	251298	Coal	8624.837395162733
81624	71077	Coal	8624.837395162733
81624	251302	Coal	8624.837395162733
81624	161649	Coal	8624.837395162733
81624	71081	Coal	8624.837395162733
81624	71085	Coal	8624.837395162733
81624	161501	Coal	8624.837395162733
81624	116913	Coal	8624.837395162733
81624	116917	Coal	8624.837395162733
81624	116921	Coal	8624.837395162733
81624	116925	Coal	8624.837395162733
81624	161653	Coal	8624.837395162733
81624	251510	Coal	8624.837395162733
81624	161505	Coal	8624.837395162733
81624	251282	Coal	8624.837395162733
81624	206162	Coal	8624.837395162733
81624	251514	Coal	8624.837395162733
81624	206166	Coal	8624.837395162733
81624	161657	Coal	8624.837395162733
81624	70873	Coal	8624.83739516273
81624	206170	Coal	8624.837395162733
81624	70877	Coal	8624.83739516273
81624	206174	Coal	8624.83739516273
81624	161509	Coal	8624.837395162733
81624	70881	Coal	8624.837395162733
81624	206178	Coal	8624.837395162733
81624	70885	Coal	8624.837395162733
81624	206182	Coal	8624.837395162733
81624	251518	Coal	8624.837395162733
81624	70889	Coal	8624.837395162733
81624	251498	Coal	8624.837395162733
81624	70893	Coal	8624.837395162733
81624	251502	Coal	8624.837395162733
81624	161661	Coal	8624.837395162733
81624	116977	Coal	8624.837395162733
81624	206450	Coal	8624.837395162733
81624	116981	Coal	8624.837395162733
81624	206454	Coal	8624.837395162733
81624	116905	Coal	8624.837395162733
81624	116985	Coal	8624.837395162733
81624	206458	Coal	8624.837395162733
81624	116989	Coal	8624.837395162733
81624	206462	Coal	8624.837395162733
81625	116993	Coal	5328.862783591241
81625	206466	Coal	5328.862783591241
81625	161517	Coal	5328.862783591241
81625	116997	Coal	5328.862783591241
81625	206470	Coal	5328.862783591241
81625	161645	Coal	5328.862783591241
81625	161513	Coal	5328.862783591241
81625	116909	Coal	5328.862783591241
81625	161641	Coal	5328.862783591241
81625	251506	Coal	5328.862783591241
81625	251286	Coal	5328.862783591241
81625	161497	Coal	5328.862783591241
81625	71065	Coal	5328.862783591241
81625	251290	Coal	5328.862783591241
81625	71069	Coal	5328.862783591241
81625	251294	Coal	5328.862783591241
81625	71073	Coal	5328.862783591241
81625	251298	Coal	5328.862783591241
81625	71077	Coal	5328.862783591241
81625	251302	Coal	5328.862783591241
81625	161649	Coal	5328.862783591241
81625	71081	Coal	5328.862783591241
81625	71085	Coal	5328.862783591241
81625	161501	Coal	5328.862783591241
81625	116913	Coal	5328.862783591241
81625	116917	Coal	5328.862783591241
81625	116921	Coal	5328.862783591241
81625	116925	Coal	5328.862783591241
81625	161653	Coal	5328.862783591241
81625	251510	Coal	5328.862783591241
81625	161505	Coal	5328.862783591241
81625	251282	Coal	5328.862783591241
81625	206162	Coal	5328.862783591241
81625	251514	Coal	5328.862783591241
81625	206166	Coal	5328.862783591241
81625	161657	Coal	5328.862783591241
81625	70873	Coal	5328.862783591241
81625	206170	Coal	5328.862783591241
81625	70877	Coal	5328.862783591241
81625	206174	Coal	5328.862783591241
81625	161509	Coal	5328.862783591241
81625	70881	Coal	5328.862783591241
81625	206178	Coal	5328.862783591241
81625	70885	Coal	5328.862783591241
81625	206182	Coal	5328.862783591241
81625	251518	Coal	5328.862783591241
81625	70889	Coal	5328.862783591241
81625	251498	Coal	5328.862783591241
81625	70893	Coal	5328.862783591241
81625	251502	Coal	5328.862783591241
81625	161661	Coal	5328.862783591241
81625	116977	Coal	5328.862783591241
81625	206450	Coal	5328.862783591241
81625	116981	Coal	5328.862783591241
81625	206454	Coal	5328.862783591241
81625	116905	Coal	5328.862783591241
81625	116985	Coal	5328.862783591241
81625	206458	Coal	5328.862783591241
81625	116989	Coal	5328.862783591241
81625	206462	Coal	5328.862783591241
81626	116993	Coal	17884.75045217835
81626	206466	Coal	17884.75045217835
81626	161517	Coal	17884.75045217835
81626	116997	Coal	17884.75045217835
81626	206470	Coal	17884.75045217835
81626	161645	Coal	17884.75045217835
81626	161513	Coal	17884.75045217835
81626	116909	Coal	17884.75045217835
81626	161641	Coal	17884.75045217835
81626	251506	Coal	17884.75045217835
81626	251286	Coal	17884.750452178352
81626	161497	Coal	17884.75045217835
81626	71065	Coal	17884.75045217835
81626	251290	Coal	17884.75045217835
81626	71069	Coal	17884.75045217835
81626	251294	Coal	17884.75045217835
81626	71073	Coal	17884.75045217835
81626	251298	Coal	17884.75045217835
81626	71077	Coal	17884.75045217835
81626	251302	Coal	17884.75045217835
81626	161649	Coal	17884.75045217835
81626	71081	Coal	17884.75045217835
81626	71085	Coal	17884.750452178356
81626	161501	Coal	17884.75045217835
81626	116913	Coal	17884.75045217835
81626	116917	Coal	17884.750452178352
81626	116921	Coal	17884.75045217835
81626	116925	Coal	17884.75045217835
81626	161653	Coal	17884.75045217835
81626	251510	Coal	17884.75045217835
81626	161505	Coal	17884.75045217835
81626	251282	Coal	17884.75045217835
81626	206162	Coal	17884.750452178352
81626	251514	Coal	17884.75045217835
81626	206166	Coal	17884.75045217835
81626	161657	Coal	17884.75045217835
81626	70873	Coal	17884.75045217835
81626	206170	Coal	17884.75045217835
81626	70877	Coal	17884.750452178345
81626	206174	Coal	17884.75045217835
81626	161509	Coal	17884.75045217835
81626	70881	Coal	17884.75045217835
81626	206178	Coal	17884.75045217835
81626	70885	Coal	17884.75045217834
81626	206182	Coal	17884.75045217835
81626	251518	Coal	17884.75045217835
81626	70889	Coal	17884.75045217835
81626	251498	Coal	17884.75045217835
81626	70893	Coal	17884.75045217835
81626	251502	Coal	17884.750452178345
81626	161661	Coal	17884.750452178345
81626	116977	Coal	17884.75045217835
81626	206450	Coal	17884.75045217835
81626	116981	Coal	17884.75045217835
81626	206454	Coal	17884.75045217835
81626	116905	Coal	17884.75045217835
81626	116985	Coal	17884.75045217835
81626	206458	Coal	17884.75045217835
81626	116989	Coal	17884.75045217835
81626	206462	Coal	17884.75045217835
81627	116993	Coal	0.0
81627	206466	Coal	0.0
81627	161517	Coal	0.0
81627	116997	Coal	0.0
81627	206470	Coal	0.0
81627	161645	Coal	0.0
81627	161513	Coal	0.0
81627	116909	Coal	0.0
81627	161641	Coal	0.0
81627	251506	Coal	0.0
81627	251286	Coal	0.0
81627	161497	Coal	0.0
81627	71065	Coal	0.0
81627	251290	Coal	0.0
81627	71069	Coal	0.0
81627	251294	Coal	0.0
81627	71073	Coal	0.0
81627	251298	Coal	0.0
81627	71077	Coal	163.57652368190085
81627	251302	Coal	0.0
81627	161649	Coal	0.0
81627	71081	Coal	0.0
81627	71085	Coal	0.0
81627	161501	Coal	0.0
81627	116913	Coal	0.0
81627	116917	Coal	0.0
81627	116921	Coal	0.0
81627	116925	Coal	0.0
81627	161653	Coal	0.0
81627	251510	Coal	0.0
81627	161505	Coal	0.0
81627	251282	Coal	0.0
81627	206162	Coal	0.0
81627	251514	Coal	0.0
81627	206166	Coal	0.0
81627	161657	Coal	0.0
81627	70873	Coal	0.0
81627	206170	Coal	0.0
81627	70877	Coal	0.0
81627	206174	Coal	0.0
81627	161509	Coal	0.0
81627	70881	Coal	0.0
81627	206178	Coal	0.0
81627	70885	Coal	163.5765236818923
81627	206182	Coal	0.0
81627	251518	Coal	0.0
81627	70889	Coal	0.0
81627	251498	Coal	0.0
81627	70893	Coal	0.0
81627	251502	Coal	0.0
81627	161661	Coal	0.0
81627	116977	Coal	0.0
81627	206450	Coal	0.0
81627	116981	Coal	0.0
81627	206454	Coal	0.0
81627	116905	Coal	0.0
81627	116985	Coal	0.0
81627	206458	Coal	0.0
81627	116989	Coal	0.0
81627	206462	Coal	0.0
81628	116993	Coal	216.47615221213763
81628	206466	Coal	0.0
81628	161517	Coal	0.0
81628	116997	Coal	216.47615221214187
81628	206470	Coal	0.0
81628	161645	Coal	0.0
81628	161513	Coal	0.0
81628	116909	Coal	0.0
81628	161641	Coal	0.0
81628	251506	Coal	0.0
81628	251286	Coal	0.0
81628	161497	Coal	0.0
81628	71065	Coal	0.0
81628	251290	Coal	0.0
81628	71069	Coal	0.0
81628	251294	Coal	0.0
81628	71073	Coal	0.0
81628	251298	Coal	0.0
81628	71077	Coal	216.4761522121461
81628	251302	Coal	0.0
81628	161649	Coal	0.0
81628	71081	Coal	0.0
81628	71085	Coal	0.0
81628	161501	Coal	0.0
81628	116913	Coal	0.0
81628	116917	Coal	216.47615221214187
81628	116921	Coal	216.47615221214346
81628	116925	Coal	216.47615221214292
81628	161653	Coal	0.0
81628	251510	Coal	0.0
81628	161505	Coal	0.0
81628	251282	Coal	0.0
81628	206162	Coal	0.0
81628	251514	Coal	0.0
81628	206166	Coal	0.0
81628	161657	Coal	0.0
81628	70873	Coal	0.0
81628	206170	Coal	0.0
81628	70877	Coal	0.0
81628	206174	Coal	0.0
81628	161509	Coal	0.0
81628	70881	Coal	0.0
81628	206178	Coal	0.0
81628	70885	Coal	216.4761522121461
81628	206182	Coal	0.0
81628	251518	Coal	0.0
81628	70889	Coal	0.0
81628	251498	Coal	0.0
81628	70893	Coal	0.0
81628	251502	Coal	0.0
81628	161661	Coal	0.0
81628	116977	Coal	0.0
81628	206450	Coal	0.0
81628	116981	Coal	0.0
81628	206454	Coal	0.0
81628	116905	Coal	0.0
81628	116985	Coal	0.0
81628	206458	Coal	0.0
81628	116989	Coal	216.47615221213763
81628	206462	Coal	0.0
81629	116993	Coal	279.3335187848166
81629	206466	Coal	0.0
81629	161517	Coal	0.0
81629	116997	Coal	279.3335187848166
81629	206470	Coal	0.0
81629	161645	Coal	0.0
81629	161513	Coal	0.0
81629	116909	Coal	0.0
81629	161641	Coal	0.0
81629	251506	Coal	0.0
81629	251286	Coal	0.0
81629	161497	Coal	0.0
81629	71065	Coal	0.0
81629	251290	Coal	0.0
81629	71069	Coal	0.0
81629	251294	Coal	0.0
81629	71073	Coal	0.0
81629	251298	Coal	0.0
81629	71077	Coal	279.3335187848197
81629	251302	Coal	0.0
81629	161649	Coal	0.0
81629	71081	Coal	0.0
81629	71085	Coal	0.0
81629	161501	Coal	0.0
81629	116913	Coal	0.0
81629	116917	Coal	279.3335187848155
81629	116921	Coal	279.3335187848197
81629	116925	Coal	279.3335187848197
81629	161653	Coal	0.0
81629	251510	Coal	0.0
81629	161505	Coal	0.0
81629	251282	Coal	0.0
81629	206162	Coal	0.0
81629	251514	Coal	0.0
81629	206166	Coal	0.0
81629	161657	Coal	0.0
81629	70873	Coal	0.0
81629	206170	Coal	0.0
81629	70877	Coal	0.0
81629	206174	Coal	0.0
81629	161509	Coal	0.0
81629	70881	Coal	0.0
81629	206178	Coal	0.0
81629	70885	Coal	279.3335187848155
81629	206182	Coal	0.0
81629	251518	Coal	0.0
81629	70889	Coal	0.0
81629	251498	Coal	0.0
81629	70893	Coal	0.0
81629	251502	Coal	0.0
81629	161661	Coal	0.0
81629	116977	Coal	0.0
81629	206450	Coal	0.0
81629	116981	Coal	0.0
81629	206454	Coal	0.0
81629	116905	Coal	0.0
81629	116985	Coal	0.0
81629	206458	Coal	0.0
81629	116989	Coal	279.3335187848166
81629	206462	Coal	0.0
81630	116993	Coal	214.97983696279715
81630	206466	Coal	0.0
81630	161517	Coal	0.0
81630	116997	Coal	214.9798369628013
81630	206470	Coal	0.0
81630	161645	Coal	0.0
81630	161513	Coal	0.0
81630	116909	Coal	0.0
81630	161641	Coal	0.0
81630	251506	Coal	0.0
81630	251286	Coal	0.0
81630	161497	Coal	0.0
81630	71065	Coal	0.0
81630	251290	Coal	0.0
81630	71069	Coal	0.0
81630	251294	Coal	0.0
81630	71073	Coal	0.0
81630	251298	Coal	0.0
81630	71077	Coal	214.97983696279715
81630	251302	Coal	0.0
81630	161649	Coal	0.0
81630	71081	Coal	0.0
81630	71085	Coal	0.0
81630	161501	Coal	0.0
81630	116913	Coal	0.0
81630	116917	Coal	214.9798369628013
81630	116921	Coal	214.97983696279715
81630	116925	Coal	214.97983696279715
81630	161653	Coal	0.0
81630	251510	Coal	0.0
81630	161505	Coal	0.0
81630	251282	Coal	0.0
81630	206162	Coal	0.0
81630	251514	Coal	0.0
81630	206166	Coal	0.0
81630	161657	Coal	0.0
81630	70873	Coal	0.0
81630	206170	Coal	0.0
81630	70877	Coal	0.0
81630	206174	Coal	0.0
81630	161509	Coal	0.0
81630	70881	Coal	0.0
81630	206178	Coal	0.0
81630	70885	Coal	214.9798369628013
81630	206182	Coal	0.0
81630	251518	Coal	0.0
81630	70889	Coal	0.0
81630	251498	Coal	0.0
81630	70893	Coal	0.0
81630	251502	Coal	0.0
81630	161661	Coal	0.0
81630	116977	Coal	0.0
81630	206450	Coal	0.0
81630	116981	Coal	0.0
81630	206454	Coal	0.0
81630	116905	Coal	0.0
81630	116985	Coal	0.0
81630	206458	Coal	0.0
81630	116989	Coal	214.97983696279715
81630	206462	Coal	0.0
81631	116993	Coal	583.47460956566
81631	206466	Coal	0.0
81631	161517	Coal	0.0
81631	116997	Coal	583.474609565659
81631	206470	Coal	0.0
81631	161645	Coal	0.0
81631	161513	Coal	0.0
