GENERATION_PROJECT	PERIOD	gen_tech	gen_load_zone	gen_energy_source	GenCapacity	GenCapitalCosts	GenFixedOMCosts
1377	2036	Battery_Storage	Henan	Electricity	1000	1.19621e+08	1.08648e+07
1378	2016	Battery_Storage	Hubei	Electricity	0	0	0
1378	2021	Battery_Storage	Hubei	Electricity	0	0	0
1378	2026	Battery_Storage	Hubei	Electricity	1000	1.19621e+08	1.08648e+07
1378	2031	Battery_Storage	Hubei	Electricity	1000	1.19621e+08	1.08648e+07
1378	2036	Battery_Storage	Hubei	Electricity	1000	1.19621e+08	1.08648e+07
1379	2016	Battery_Storage	Hunan	Electricity	0	0	0
1379	2021	Battery_Storage	Hunan	Electricity	0	0	0
1379	2026	Battery_Storage	Hunan	Electricity	1000	1.19621e+08	1.08648e+07
1379	2031	Battery_Storage	Hunan	Electricity	1000	1.19621e+08	1.08648e+07
1379	2036	Battery_Storage	Hunan	Electricity	1000	1.19621e+08	1.08648e+07
1380	2016	Battery_Storage	Jiangxi	Electricity	0	0	0
1380	2021	Battery_Storage	Jiangxi	Electricity	0	0	0
1380	2026	Battery_Storage	Jiangxi	Electricity	1000	1.19621e+08	1.08648e+07
1380	2031	Battery_Storage	Jiangxi	Electricity	1000	1.19621e+08	1.08648e+07
1380	2036	Battery_Storage	Jiangxi	Electricity	1000	1.19621e+08	1.08648e+07
1381	2016	Battery_Storage	Sichuan	Electricity	0	0	0
1381	2021	Battery_Storage	Sichuan	Electricity	0	0	0
1381	2026	Battery_Storage	Sichuan	Electricity	1000	1.19621e+08	1.08648e+07
1381	2031	Battery_Storage	Sichuan	Electricity	1000	1.19621e+08	1.08648e+07
1381	2036	Battery_Storage	Sichuan	Electricity	1000	1.19621e+08	1.08648e+07
1382	2016	Battery_Storage	Anhui	Electricity	0	0	0
1382	2021	Battery_Storage	Anhui	Electricity	0	0	0
1382	2026	Battery_Storage	Anhui	Electricity	1000	1.19621e+08	1.08648e+07
1382	2031	Battery_Storage	Anhui	Electricity	1000	1.19621e+08	1.08648e+07
1382	2036	Battery_Storage	Anhui	Electricity	1000	1.19621e+08	1.08648e+07
1383	2016	Battery_Storage	Fujian	Electricity	0	0	0
1383	2021	Battery_Storage	Fujian	Electricity	0	0	0
1383	2026	Battery_Storage	Fujian	Electricity	1000	1.19621e+08	1.08648e+07
1383	2031	Battery_Storage	Fujian	Electricity	1000	1.19621e+08	1.08648e+07
1383	2036	Battery_Storage	Fujian	Electricity	1000	1.19621e+08	1.08648e+07
1384	2016	Battery_Storage	Jiangsu	Electricity	0	0	0
1384	2021	Battery_Storage	Jiangsu	Electricity	0	0	0
1384	2026	Battery_Storage	Jiangsu	Electricity	1000	1.19621e+08	1.08648e+07
1384	2031	Battery_Storage	Jiangsu	Electricity	1000	1.19621e+08	1.08648e+07
1384	2036	Battery_Storage	Jiangsu	Electricity	1000	1.19621e+08	1.08648e+07
1385	2016	Battery_Storage	Shanghai	Electricity	0	0	0
1385	2021	Battery_Storage	Shanghai	Electricity	0	0	0
1385	2026	Battery_Storage	Shanghai	Electricity	1000	1.19621e+08	1.08648e+07
1385	2031	Battery_Storage	Shanghai	Electricity	1000	1.19621e+08	1.08648e+07
1385	2036	Battery_Storage	Shanghai	Electricity	1000	1.19621e+08	1.08648e+07
1386	2016	Battery_Storage	Zhejiang	Electricity	0	0	0
1386	2021	Battery_Storage	Zhejiang	Electricity	0	0	0
1386	2026	Battery_Storage	Zhejiang	Electricity	1000	1.19621e+08	1.08648e+07
1386	2031	Battery_Storage	Zhejiang	Electricity	1000	1.19621e+08	1.08648e+07
1386	2036	Battery_Storage	Zhejiang	Electricity	1000	1.19621e+08	1.08648e+07
1387	2016	Battery_Storage	Chongqing	Electricity	0	0	0
1387	2021	Battery_Storage	Chongqing	Electricity	0	0	0
1387	2026	Battery_Storage	Chongqing	Electricity	1000	1.19621e+08	1.08648e+07
1387	2031	Battery_Storage	Chongqing	Electricity	1000	1.19621e+08	1.08648e+07
1387	2036	Battery_Storage	Chongqing	Electricity	1000	1.19621e+08	1.08648e+07
1388	2016	Battery_Storage	Beijing	Electricity	0	0	0
1388	2021	Battery_Storage	Beijing	Electricity	0	0	0
1388	2026	Battery_Storage	Beijing	Electricity	1000	1.19621e+08	1.08648e+07
1388	2031	Battery_Storage	Beijing	Electricity	1000	1.19621e+08	1.08648e+07
1388	2036	Battery_Storage	Beijing	Electricity	1000	1.19621e+08	1.08648e+07
1389	2016	Battery_Storage	Hebei	Electricity	0	0	0
1389	2021	Battery_Storage	Hebei	Electricity	0	0	0
1389	2026	Battery_Storage	Hebei	Electricity	1000	1.19621e+08	1.08648e+07
1389	2031	Battery_Storage	Hebei	Electricity	1000	1.19621e+08	1.08648e+07
1389	2036	Battery_Storage	Hebei	Electricity	1000	1.19621e+08	1.08648e+07
1390	2016	Battery_Storage	Shandong	Electricity	0	0	0
1390	2021	Battery_Storage	Shandong	Electricity	0	0	0
1390	2026	Battery_Storage	Shandong	Electricity	1000	1.19621e+08	1.08648e+07
1390	2031	Battery_Storage	Shandong	Electricity	1000	1.19621e+08	1.08648e+07
1390	2036	Battery_Storage	Shandong	Electricity	1000	1.19621e+08	1.08648e+07
1391	2016	Battery_Storage	Shanxi	Electricity	0	0	0
1391	2021	Battery_Storage	Shanxi	Electricity	0	0	0
1391	2026	Battery_Storage	Shanxi	Electricity	1000	1.19621e+08	1.08648e+07
1391	2031	Battery_Storage	Shanxi	Electricity	1000	1.19621e+08	1.08648e+07
1391	2036	Battery_Storage	Shanxi	Electricity	1000	1.19621e+08	1.08648e+07
1392	2016	Battery_Storage	Tianjin	Electricity	0	0	0
1392	2021	Battery_Storage	Tianjin	Electricity	0	0	0
1392	2026	Battery_Storage	Tianjin	Electricity	1000	1.19621e+08	1.08648e+07
1392	2031	Battery_Storage	Tianjin	Electricity	1000	1.19621e+08	1.08648e+07
1392	2036	Battery_Storage	Tianjin	Electricity	1000	1.19621e+08	1.08648e+07
1393	2016	Battery_Storage	West_Inner_Mongolia	Electricity	0	0	0
1393	2021	Battery_Storage	West_Inner_Mongolia	Electricity	0	0	0
1393	2026	Battery_Storage	West_Inner_Mongolia	Electricity	1000	1.19621e+08	1.08648e+07
1393	2031	Battery_Storage	West_Inner_Mongolia	Electricity	1000	1.19621e+08	1.08648e+07
1393	2036	Battery_Storage	West_Inner_Mongolia	Electricity	1000	1.19621e+08	1.08648e+07
1394	2016	Battery_Storage	East_Inner_Mongolia	Electricity	0	0	0
1394	2021	Battery_Storage	East_Inner_Mongolia	Electricity	0	0	0
1394	2026	Battery_Storage	East_Inner_Mongolia	Electricity	1000	1.19621e+08	1.08648e+07
1394	2031	Battery_Storage	East_Inner_Mongolia	Electricity	1000	1.19621e+08	1.08648e+07
1394	2036	Battery_Storage	East_Inner_Mongolia	Electricity	1000	1.19621e+08	1.08648e+07
1395	2016	Battery_Storage	Heilongjiang	Electricity	0	0	0
1395	2021	Battery_Storage	Heilongjiang	Electricity	0	0	0
1395	2026	Battery_Storage	Heilongjiang	Electricity	1000	1.19621e+08	1.08648e+07
1395	2031	Battery_Storage	Heilongjiang	Electricity	1000	1.19621e+08	1.08648e+07
1395	2036	Battery_Storage	Heilongjiang	Electricity	1000	1.19621e+08	1.08648e+07
1396	2016	Battery_Storage	Jilin	Electricity	0	0	0
1396	2021	Battery_Storage	Jilin	Electricity	0	0	0
1396	2026	Battery_Storage	Jilin	Electricity	1000	1.19621e+08	1.08648e+07
1396	2031	Battery_Storage	Jilin	Electricity	1000	1.19621e+08	1.08648e+07
1396	2036	Battery_Storage	Jilin	Electricity	1000	1.19621e+08	1.08648e+07
1397	2016	Battery_Storage	Liaoning	Electricity	0	0	0
1397	2021	Battery_Storage	Liaoning	Electricity	0	0	0
1397	2026	Battery_Storage	Liaoning	Electricity	1000	1.19621e+08	1.08648e+07
1397	2031	Battery_Storage	Liaoning	Electricity	1000	1.19621e+08	1.08648e+07
1397	2036	Battery_Storage	Liaoning	Electricity	1000	1.19621e+08	1.08648e+07
1398	2016	Battery_Storage	Gansu	Electricity	0	0	0
1398	2021	Battery_Storage	Gansu	Electricity	0	0	0
1398	2026	Battery_Storage	Gansu	Electricity	1000	1.19621e+08	1.08648e+07
1398	2031	Battery_Storage	Gansu	Electricity	1000	1.19621e+08	1.08648e+07
1398	2036	Battery_Storage	Gansu	Electricity	1000	1.19621e+08	1.08648e+07
1399	2016	Battery_Storage	Ningxia	Electricity	0	0	0
1399	2021	Battery_Storage	Ningxia	Electricity	0	0	0
1399	2026	Battery_Storage	Ningxia	Electricity	1000	1.19621e+08	1.08648e+07
1399	2031	Battery_Storage	Ningxia	Electricity	1000	1.19621e+08	1.08648e+07
1399	2036	Battery_Storage	Ningxia	Electricity	1000	1.19621e+08	1.08648e+07
1400	2016	Battery_Storage	Qinghai	Electricity	0	0	0
1400	2021	Battery_Storage	Qinghai	Electricity	0	0	0
1400	2026	Battery_Storage	Qinghai	Electricity	1000	1.19621e+08	1.08648e+07
1400	2031	Battery_Storage	Qinghai	Electricity	1000	1.19621e+08	1.08648e+07
1400	2036	Battery_Storage	Qinghai	Electricity	1000	1.19621e+08	1.08648e+07
1401	2016	Battery_Storage	Shaanxi	Electricity	0	0	0
1401	2021	Battery_Storage	Shaanxi	Electricity	0	0	0
1401	2026	Battery_Storage	Shaanxi	Electricity	1000	1.19621e+08	1.08648e+07
1401	2031	Battery_Storage	Shaanxi	Electricity	1000	1.19621e+08	1.08648e+07
1401	2036	Battery_Storage	Shaanxi	Electricity	1000	1.19621e+08	1.08648e+07
1402	2016	Battery_Storage	Xinjiang	Electricity	0	0	0
1402	2021	Battery_Storage	Xinjiang	Electricity	0	0	0
1402	2026	Battery_Storage	Xinjiang	Electricity	1000	1.19621e+08	1.08648e+07
1402	2031	Battery_Storage	Xinjiang	Electricity	1000	1.19621e+08	1.08648e+07
1402	2036	Battery_Storage	Xinjiang	Electricity	1000	1.19621e+08	1.08648e+07
1403	2016	Battery_Storage	Guangdong	Electricity	0	0	0
1403	2021	Battery_Storage	Guangdong	Electricity	0	0	0
1403	2026	Battery_Storage	Guangdong	Electricity	1000	1.19621e+08	1.08648e+07
1403	2031	Battery_Storage	Guangdong	Electricity	1000	1.19621e+08	1.08648e+07
1403	2036	Battery_Storage	Guangdong	Electricity	1000	1.19621e+08	1.08648e+07
1404	2016	Battery_Storage	Guangxi	Electricity	0	0	0
1404	2021	Battery_Storage	Guangxi	Electricity	0	0	0
1404	2026	Battery_Storage	Guangxi	Electricity	1000	1.19621e+08	1.08648e+07
1404	2031	Battery_Storage	Guangxi	Electricity	1000	1.19621e+08	1.08648e+07
1404	2036	Battery_Storage	Guangxi	Electricity	1000	1.19621e+08	1.08648e+07
1405	2016	Battery_Storage	Guizhou	Electricity	0	0	0
1405	2021	Battery_Storage	Guizhou	Electricity	0	0	0
1405	2026	Battery_Storage	Guizhou	Electricity	1000	1.19621e+08	1.08648e+07
1405	2031	Battery_Storage	Guizhou	Electricity	1000	1.19621e+08	1.08648e+07
1405	2036	Battery_Storage	Guizhou	Electricity	1000	1.19621e+08	1.08648e+07
1406	2016	Battery_Storage	Hainan	Electricity	0	0	0
1406	2021	Battery_Storage	Hainan	Electricity	0	0	0
1406	2026	Battery_Storage	Hainan	Electricity	0	0	0
1406	2031	Battery_Storage	Hainan	Electricity	1000	1.03056e+08	9.3564e+06
1406	2036	Battery_Storage	Hainan	Electricity	1000	1.03056e+08	9.3564e+06
1407	2016	Battery_Storage	Yunnan	Electricity	0	0	0
1407	2021	Battery_Storage	Yunnan	Electricity	0	0	0
1407	2026	Battery_Storage	Yunnan	Electricity	1000	1.19621e+08	1.08648e+07
1407	2031	Battery_Storage	Yunnan	Electricity	1000	1.19621e+08	1.08648e+07
1407	2036	Battery_Storage	Yunnan	Electricity	1000	1.19621e+08	1.08648e+07
1408	2016	Battery_Storage	Chongqing	Electricity	0	0	0
1408	2021	Battery_Storage	Chongqing	Electricity	0	0	0
1408	2026	Battery_Storage	Chongqing	Electricity	1000	1.19621e+08	1.08648e+07
1408	2031	Battery_Storage	Chongqing	Electricity	1000	1.19621e+08	1.08648e+07
1408	2036	Battery_Storage	Chongqing	Electricity	1000	1.19621e+08	1.08648e+07
1409	2016	Battery_Storage	Tibet	Electricity	0	0	0
1409	2021	Battery_Storage	Tibet	Electricity	0	0	0
1409	2026	Battery_Storage	Tibet	Electricity	1000	1.19621e+08	1.08648e+07
1409	2031	Battery_Storage	Tibet	Electricity	1000	1.19621e+08	1.08648e+07
1409	2036	Battery_Storage	Tibet	Electricity	1000	1.19621e+08	1.08648e+07
1410	2016	Battery_Storage	Chongqing	Electricity	0	0	0
1410	2021	Battery_Storage	Chongqing	Electricity	0	0	0
1410	2026	Battery_Storage	Chongqing	Electricity	1000	1.19621e+08	1.08648e+07
1410	2031	Battery_Storage	Chongqing	Electricity	1000	1.19621e+08	1.08648e+07
1410	2036	Battery_Storage	Chongqing	Electricity	1000	1.19621e+08	1.08648e+07
1411	2016	CCGT_CCS	Chongqing	Gas_CCS	0	0	0
1411	2021	CCGT_CCS	Chongqing	Gas_CCS	0	0	0
1411	2026	CCGT_CCS	Chongqing	Gas_CCS	1000	1.60751e+08	3.4e+07
1411	2031	CCGT_CCS	Chongqing	Gas_CCS	1000	1.60751e+08	3.4e+07
1411	2036	CCGT_CCS	Chongqing	Gas_CCS	1000	1.60751e+08	3.4e+07
1412	2016	CCGT_CCS	Henan	Gas_CCS	0	0	0
1412	2021	CCGT_CCS	Henan	Gas_CCS	0	0	0
1412	2026	CCGT_CCS	Henan	Gas_CCS	1000	1.60751e+08	3.4e+07
1412	2031	CCGT_CCS	Henan	Gas_CCS	1000	1.60751e+08	3.4e+07
1412	2036	CCGT_CCS	Henan	Gas_CCS	1000	1.60751e+08	3.4e+07
1413	2016	CCGT_CCS	Hubei	Gas_CCS	0	0	0
1413	2021	CCGT_CCS	Hubei	Gas_CCS	0	0	0
1413	2026	CCGT_CCS	Hubei	Gas_CCS	1000	1.60751e+08	3.4e+07
1413	2031	CCGT_CCS	Hubei	Gas_CCS	1000	1.60751e+08	3.4e+07
1413	2036	CCGT_CCS	Hubei	Gas_CCS	1000	1.60751e+08	3.4e+07
1414	2016	CCGT_CCS	Hunan	Gas_CCS	0	0	0
1414	2021	CCGT_CCS	Hunan	Gas_CCS	0	0	0
1414	2026	CCGT_CCS	Hunan	Gas_CCS	1000	1.60751e+08	3.4e+07
1414	2031	CCGT_CCS	Hunan	Gas_CCS	1000	1.60751e+08	3.4e+07
1414	2036	CCGT_CCS	Hunan	Gas_CCS	1000	1.60751e+08	3.4e+07
1415	2016	CCGT_CCS	Jiangxi	Gas_CCS	0	0	0
1415	2021	CCGT_CCS	Jiangxi	Gas_CCS	0	0	0
1415	2026	CCGT_CCS	Jiangxi	Gas_CCS	1000	1.60751e+08	3.4e+07
1415	2031	CCGT_CCS	Jiangxi	Gas_CCS	1000	1.60751e+08	3.4e+07
1415	2036	CCGT_CCS	Jiangxi	Gas_CCS	1000	1.60751e+08	3.4e+07
1416	2016	CCGT_CCS	Sichuan	Gas_CCS	0	0	0
1416	2021	CCGT_CCS	Sichuan	Gas_CCS	0	0	0
1416	2026	CCGT_CCS	Sichuan	Gas_CCS	1000	1.60751e+08	3.4e+07
1416	2031	CCGT_CCS	Sichuan	Gas_CCS	1000	1.60751e+08	3.4e+07
1416	2036	CCGT_CCS	Sichuan	Gas_CCS	1000	1.60751e+08	3.4e+07
1417	2016	CCGT_CCS	Anhui	Gas_CCS	0	0	0
1417	2021	CCGT_CCS	Anhui	Gas_CCS	0	0	0
1417	2026	CCGT_CCS	Anhui	Gas_CCS	1000	1.60751e+08	3.4e+07
1417	2031	CCGT_CCS	Anhui	Gas_CCS	1000	1.60751e+08	3.4e+07
1417	2036	CCGT_CCS	Anhui	Gas_CCS	1000	1.60751e+08	3.4e+07
1418	2016	CCGT_CCS	Fujian	Gas_CCS	0	0	0
1418	2021	CCGT_CCS	Fujian	Gas_CCS	0	0	0
1418	2026	CCGT_CCS	Fujian	Gas_CCS	1000	1.60751e+08	3.4e+07
1418	2031	CCGT_CCS	Fujian	Gas_CCS	1000	1.60751e+08	3.4e+07
1418	2036	CCGT_CCS	Fujian	Gas_CCS	1000	1.60751e+08	3.4e+07
1419	2016	CCGT_CCS	Jiangsu	Gas_CCS	0	0	0
1419	2021	CCGT_CCS	Jiangsu	Gas_CCS	0	0	0
1419	2026	CCGT_CCS	Jiangsu	Gas_CCS	1000	1.60751e+08	3.4e+07
1419	2031	CCGT_CCS	Jiangsu	Gas_CCS	1000	1.60751e+08	3.4e+07
1419	2036	CCGT_CCS	Jiangsu	Gas_CCS	1000	1.60751e+08	3.4e+07
1420	2016	CCGT_CCS	Shanghai	Gas_CCS	0	0	0
1420	2021	CCGT_CCS	Shanghai	Gas_CCS	0	0	0
1420	2026	CCGT_CCS	Shanghai	Gas_CCS	1000	1.60751e+08	3.4e+07
1420	2031	CCGT_CCS	Shanghai	Gas_CCS	1000	1.60751e+08	3.4e+07
1420	2036	CCGT_CCS	Shanghai	Gas_CCS	1000	1.60751e+08	3.4e+07
1421	2016	CCGT_CCS	Zhejiang	Gas_CCS	0	0	0
1421	2021	CCGT_CCS	Zhejiang	Gas_CCS	0	0	0
1421	2026	CCGT_CCS	Zhejiang	Gas_CCS	1000	1.60751e+08	3.4e+07
1421	2031	CCGT_CCS	Zhejiang	Gas_CCS	1000	1.60751e+08	3.4e+07
1421	2036	CCGT_CCS	Zhejiang	Gas_CCS	1000	1.60751e+08	3.4e+07
1422	2016	CCGT_CCS	Chongqing	Gas_CCS	0	0	0
1422	2021	CCGT_CCS	Chongqing	Gas_CCS	0	0	0
1422	2026	CCGT_CCS	Chongqing	Gas_CCS	1000	1.60751e+08	3.4e+07
1422	2031	CCGT_CCS	Chongqing	Gas_CCS	1000	1.60751e+08	3.4e+07
1422	2036	CCGT_CCS	Chongqing	Gas_CCS	1000	1.60751e+08	3.4e+07
1423	2016	CCGT_CCS	Beijing	Gas_CCS	0	0	0
1423	2021	CCGT_CCS	Beijing	Gas_CCS	0	0	0
1423	2026	CCGT_CCS	Beijing	Gas_CCS	1000	1.60751e+08	3.4e+07
1423	2031	CCGT_CCS	Beijing	Gas_CCS	1000	1.60751e+08	3.4e+07
1423	2036	CCGT_CCS	Beijing	Gas_CCS	1000	1.60751e+08	3.4e+07
1424	2016	CCGT_CCS	Hebei	Gas_CCS	0	0	0
1424	2021	CCGT_CCS	Hebei	Gas_CCS	0	0	0
1424	2026	CCGT_CCS	Hebei	Gas_CCS	1000	1.60751e+08	3.4e+07
1424	2031	CCGT_CCS	Hebei	Gas_CCS	1000	1.60751e+08	3.4e+07
1424	2036	CCGT_CCS	Hebei	Gas_CCS	1000	1.60751e+08	3.4e+07
1425	2016	CCGT_CCS	Shandong	Gas_CCS	0	0	0
1425	2021	CCGT_CCS	Shandong	Gas_CCS	0	0	0
1425	2026	CCGT_CCS	Shandong	Gas_CCS	1000	1.60751e+08	3.4e+07
1425	2031	CCGT_CCS	Shandong	Gas_CCS	1000	1.60751e+08	3.4e+07
1425	2036	CCGT_CCS	Shandong	Gas_CCS	1000	1.60751e+08	3.4e+07
1426	2016	CCGT_CCS	Shanxi	Gas_CCS	0	0	0
1426	2021	CCGT_CCS	Shanxi	Gas_CCS	0	0	0
1426	2026	CCGT_CCS	Shanxi	Gas_CCS	1000	1.60751e+08	3.4e+07
1426	2031	CCGT_CCS	Shanxi	Gas_CCS	1000	1.60751e+08	3.4e+07
1426	2036	CCGT_CCS	Shanxi	Gas_CCS	1000	1.60751e+08	3.4e+07
1427	2016	CCGT_CCS	Tianjin	Gas_CCS	0	0	0
1427	2021	CCGT_CCS	Tianjin	Gas_CCS	0	0	0
1427	2026	CCGT_CCS	Tianjin	Gas_CCS	1000	1.60751e+08	3.4e+07
1427	2031	CCGT_CCS	Tianjin	Gas_CCS	1000	1.60751e+08	3.4e+07
1427	2036	CCGT_CCS	Tianjin	Gas_CCS	1000	1.60751e+08	3.4e+07
1428	2016	CCGT_CCS	West_Inner_Mongolia	Gas_CCS	0	0	0
1428	2021	CCGT_CCS	West_Inner_Mongolia	Gas_CCS	0	0	0
1428	2026	CCGT_CCS	West_Inner_Mongolia	Gas_CCS	1000	1.60751e+08	3.4e+07
1428	2031	CCGT_CCS	West_Inner_Mongolia	Gas_CCS	1000	1.60751e+08	3.4e+07
1428	2036	CCGT_CCS	West_Inner_Mongolia	Gas_CCS	1000	1.60751e+08	3.4e+07
1429	2016	CCGT_CCS	East_Inner_Mongolia	Gas_CCS	0	0	0
1429	2021	CCGT_CCS	East_Inner_Mongolia	Gas_CCS	0	0	0
1429	2026	CCGT_CCS	East_Inner_Mongolia	Gas_CCS	1000	1.60751e+08	3.4e+07
1429	2031	CCGT_CCS	East_Inner_Mongolia	Gas_CCS	1000	1.60751e+08	3.4e+07
1429	2036	CCGT_CCS	East_Inner_Mongolia	Gas_CCS	1000	1.60751e+08	3.4e+07
1430	2016	CCGT_CCS	Heilongjiang	Gas_CCS	0	0	0
1430	2021	CCGT_CCS	Heilongjiang	Gas_CCS	0	0	0
1430	2026	CCGT_CCS	Heilongjiang	Gas_CCS	1000	1.60751e+08	3.4e+07
1430	2031	CCGT_CCS	Heilongjiang	Gas_CCS	1000	1.60751e+08	3.4e+07
1430	2036	CCGT_CCS	Heilongjiang	Gas_CCS	1000	1.60751e+08	3.4e+07
1431	2016	CCGT_CCS	Jilin	Gas_CCS	0	0	0
1431	2021	CCGT_CCS	Jilin	Gas_CCS	0	0	0
1431	2026	CCGT_CCS	Jilin	Gas_CCS	1000	1.60751e+08	3.4e+07
1431	2031	CCGT_CCS	Jilin	Gas_CCS	1000	1.60751e+08	3.4e+07
1431	2036	CCGT_CCS	Jilin	Gas_CCS	1000	1.60751e+08	3.4e+07
1432	2016	CCGT_CCS	Liaoning	Gas_CCS	0	0	0
1432	2021	CCGT_CCS	Liaoning	Gas_CCS	0	0	0
1432	2026	CCGT_CCS	Liaoning	Gas_CCS	1000	1.60751e+08	3.4e+07
1432	2031	CCGT_CCS	Liaoning	Gas_CCS	1000	1.60751e+08	3.4e+07
1432	2036	CCGT_CCS	Liaoning	Gas_CCS	1000	1.60751e+08	3.4e+07
1433	2016	CCGT_CCS	Gansu	Gas_CCS	0	0	0
1433	2021	CCGT_CCS	Gansu	Gas_CCS	0	0	0
1433	2026	CCGT_CCS	Gansu	Gas_CCS	1000	1.60751e+08	3.4e+07
1433	2031	CCGT_CCS	Gansu	Gas_CCS	1000	1.60751e+08	3.4e+07
1433	2036	CCGT_CCS	Gansu	Gas_CCS	1000	1.60751e+08	3.4e+07
1434	2016	CCGT_CCS	Ningxia	Gas_CCS	0	0	0
1434	2021	CCGT_CCS	Ningxia	Gas_CCS	0	0	0
1434	2026	CCGT_CCS	Ningxia	Gas_CCS	1000	1.60751e+08	3.4e+07
1434	2031	CCGT_CCS	Ningxia	Gas_CCS	1000	1.60751e+08	3.4e+07
1434	2036	CCGT_CCS	Ningxia	Gas_CCS	1000	1.60751e+08	3.4e+07
1435	2016	CCGT_CCS	Qinghai	Gas_CCS	0	0	0
1435	2021	CCGT_CCS	Qinghai	Gas_CCS	0	0	0
1435	2026	CCGT_CCS	Qinghai	Gas_CCS	1000	1.60751e+08	3.4e+07
1435	2031	CCGT_CCS	Qinghai	Gas_CCS	1000	1.60751e+08	3.4e+07
1435	2036	CCGT_CCS	Qinghai	Gas_CCS	1000	1.60751e+08	3.4e+07
1436	2016	CCGT_CCS	Shaanxi	Gas_CCS	0	0	0
1436	2021	CCGT_CCS	Shaanxi	Gas_CCS	0	0	0
1436	2026	CCGT_CCS	Shaanxi	Gas_CCS	1000	1.60751e+08	3.4e+07
1436	2031	CCGT_CCS	Shaanxi	Gas_CCS	1000	1.60751e+08	3.4e+07
1436	2036	CCGT_CCS	Shaanxi	Gas_CCS	1000	1.60751e+08	3.4e+07
1437	2016	CCGT_CCS	Xinjiang	Gas_CCS	0	0	0
1437	2021	CCGT_CCS	Xinjiang	Gas_CCS	0	0	0
1437	2026	CCGT_CCS	Xinjiang	Gas_CCS	1000	1.60751e+08	3.4e+07
1437	2031	CCGT_CCS	Xinjiang	Gas_CCS	1000	1.60751e+08	3.4e+07
1437	2036	CCGT_CCS	Xinjiang	Gas_CCS	1000	1.60751e+08	3.4e+07
1438	2016	CCGT_CCS	Guangdong	Gas_CCS	0	0	0
1438	2021	CCGT_CCS	Guangdong	Gas_CCS	0	0	0
1438	2026	CCGT_CCS	Guangdong	Gas_CCS	1000	1.60751e+08	3.4e+07
1438	2031	CCGT_CCS	Guangdong	Gas_CCS	1000	1.60751e+08	3.4e+07
1438	2036	CCGT_CCS	Guangdong	Gas_CCS	1000	1.60751e+08	3.4e+07
1439	2016	CCGT_CCS	Guangxi	Gas_CCS	0	0	0
1439	2021	CCGT_CCS	Guangxi	Gas_CCS	0	0	0
1439	2026	CCGT_CCS	Guangxi	Gas_CCS	1000	1.60751e+08	3.4e+07
1439	2031	CCGT_CCS	Guangxi	Gas_CCS	1000	1.60751e+08	3.4e+07
1439	2036	CCGT_CCS	Guangxi	Gas_CCS	1000	1.60751e+08	3.4e+07
1440	2016	CCGT_CCS	Guizhou	Gas_CCS	0	0	0
1440	2021	CCGT_CCS	Guizhou	Gas_CCS	0	0	0
1440	2026	CCGT_CCS	Guizhou	Gas_CCS	1000	1.60751e+08	3.4e+07
1440	2031	CCGT_CCS	Guizhou	Gas_CCS	1000	1.60751e+08	3.4e+07
1440	2036	CCGT_CCS	Guizhou	Gas_CCS	1000	1.60751e+08	3.4e+07
1441	2016	CCGT_CCS	Hainan	Gas_CCS	0	0	0
1441	2021	CCGT_CCS	Hainan	Gas_CCS	0	0	0
1441	2026	CCGT_CCS	Hainan	Gas_CCS	0	0	0
1441	2031	CCGT_CCS	Hainan	Gas_CCS	0	0	0
1441	2036	CCGT_CCS	Hainan	Gas_CCS	0	0	0
1442	2016	CCGT_CCS	Yunnan	Gas_CCS	0	0	0
1442	2021	CCGT_CCS	Yunnan	Gas_CCS	0	0	0
1442	2026	CCGT_CCS	Yunnan	Gas_CCS	1000	1.60751e+08	3.4e+07
1442	2031	CCGT_CCS	Yunnan	Gas_CCS	1000	1.60751e+08	3.4e+07
1442	2036	CCGT_CCS	Yunnan	Gas_CCS	1000	1.60751e+08	3.4e+07
1443	2016	CCGT_CCS	Chongqing	Gas_CCS	0	0	0
1443	2021	CCGT_CCS	Chongqing	Gas_CCS	0	0	0
1443	2026	CCGT_CCS	Chongqing	Gas_CCS	1000	1.60751e+08	3.4e+07
1443	2031	CCGT_CCS	Chongqing	Gas_CCS	1000	1.60751e+08	3.4e+07
1443	2036	CCGT_CCS	Chongqing	Gas_CCS	1000	1.60751e+08	3.4e+07
1444	2016	CCGT_CCS	Tibet	Gas_CCS	0	0	0
1444	2021	CCGT_CCS	Tibet	Gas_CCS	0	0	0
1444	2026	CCGT_CCS	Tibet	Gas_CCS	0	0	0
1444	2031	CCGT_CCS	Tibet	Gas_CCS	0	0	0
1444	2036	CCGT_CCS	Tibet	Gas_CCS	0	0	0
1445	2016	CCGT_CCS	Chongqing	Gas_CCS	0	0	0
1445	2021	CCGT_CCS	Chongqing	Gas_CCS	0	0	0
1445	2026	CCGT_CCS	Chongqing	Gas_CCS	1000	1.60751e+08	3.4e+07
1445	2031	CCGT_CCS	Chongqing	Gas_CCS	1000	1.60751e+08	3.4e+07
1445	2036	CCGT_CCS	Chongqing	Gas_CCS	1000	1.60751e+08	3.4e+07
1446	2016	Gas_Combustion_Turbine_CCS	Chongqing	Gas_CCS	0	0	0
1446	2021	Gas_Combustion_Turbine_CCS	Chongqing	Gas_CCS	0	0	0
